imageName,boxNumber,tl,br,lowerBound,upperBound
WIN_20200124_10_57_08_Pro.jpg,106,198 382,211 393,1,1
WIN_20200124_10_57_08_Pro.jpg,107,302 384,312 393,1,1
WIN_20200124_10_57_08_Pro.jpg,108,364 386,376 399,1,1
WIN_20200124_10_57_08_Pro.jpg,109,341 388,350 398,1,1
WIN_20200124_10_57_08_Pro.jpg,110,239 389,251 400,1,1
WIN_20200124_10_57_08_Pro.jpg,111,329 389,339 399,1,1
WIN_20200124_10_57_08_Pro.jpg,112,143 394,153 403,1,1
WIN_20200124_10_57_08_Pro.jpg,113,220 401,227 408,1,1
WIN_20200124_10_57_08_Pro.jpg,114,187 403,196 414,1,1
WIN_20200124_10_57_08_Pro.jpg,115,256 403,266 414,1,1
WIN_20200124_10_57_08_Pro.jpg,116,247 411,256 421,1,1
WIN_20200124_10_57_08_Pro.jpg,117,234 412,243 423,1,1
WIN_20200124_10_57_08_Pro.jpg,118,311 416,323 425,1,3
WIN_20200124_10_57_08_Pro.jpg,119,300 420,309 429,1,3
WIN_20200124_10_57_08_Pro.jpg,120,202 421,209 429,1,1
WIN_20200124_10_57_08_Pro.jpg,121,276 423,286 432,1,1
WIN_20200124_10_57_08_Pro.jpg,122,287 423,295 431,1,1
WIN_20200124_10_57_08_Pro.jpg,123,228 428,238 438,1,1
WIN_20200124_10_57_08_Pro.jpg,124,268 434,293 451,3,4
WIN_20200124_10_57_08_Pro.jpg,125,213 437,224 455,1,2
WIN_20200124_10_57_08_Pro.jpg,126,151 445,162 456,1,1
WIN_20200124_10_57_08_Pro.jpg,127,324 457,337 468,1,1
WIN_20200124_10_57_08_Pro.jpg,128,287 466,298 477,1,1
WIN_20200124_10_59_42_Pro.jpg,0,281 64,309 92,1,1
WIN_20200124_10_59_42_Pro.jpg,1,166 132,190 157,1,1
WIN_20200124_10_59_42_Pro.jpg,2,362 132,393 161,1,1
WIN_20200124_10_59_42_Pro.jpg,3,141 194,166 217,1,1
WIN_20200124_10_59_42_Pro.jpg,4,166 250,196 276,1,1
WIN_20200124_10_59_42_Pro.jpg,5,28 294,53 317,1,1
WIN_20200124_10_59_42_Pro.jpg,6,179 313,201 334,1,1
WIN_20200124_10_59_46_Pro.jpg,0,291 120,314 143,1,1
WIN_20200124_10_59_46_Pro.jpg,1,68 132,91 154,1,1
WIN_20200124_10_59_46_Pro.jpg,2,223 144,250 167,1,1
WIN_20200124_10_59_46_Pro.jpg,3,418 155,446 182,1,1
WIN_20200124_10_59_46_Pro.jpg,4,195 200,224 228,1,1
WIN_20200124_10_59_46_Pro.jpg,5,156 250,178 270,1,1
WIN_20200124_10_59_46_Pro.jpg,6,415 258,446 287,1,1
WIN_20200124_11_00_05_Pro.jpg,0,273 136,287 147,1,2
WIN_20200124_11_00_05_Pro.jpg,1,80 150,87 157,1,1
WIN_20200124_11_00_05_Pro.jpg,2,86 169,96 179,1,1
WIN_20200124_11_00_05_Pro.jpg,3,113 182,120 190,1,1
WIN_20200124_11_00_05_Pro.jpg,4,259 206,267 214,1,1
WIN_20200124_11_00_05_Pro.jpg,5,108 218,115 225,1,1
WIN_20200124_11_00_05_Pro.jpg,6,140 225,148 233,1,1
WIN_20200124_11_00_05_Pro.jpg,7,136 234,142 239,1,1
WIN_20200124_11_00_05_Pro.jpg,8,300 238,308 246,1,1
WIN_20200124_11_00_05_Pro.jpg,9,164 241,174 249,1,1
WIN_20200124_11_00_05_Pro.jpg,10,347 250,355 260,1,1
WIN_20200124_11_00_05_Pro.jpg,11,138 260,158 278,1,1
WIN_20200124_11_00_05_Pro.jpg,12,242 265,249 272,1,1
WIN_20200124_11_00_05_Pro.jpg,13,273 268,277 273,1,1
WIN_20200124_11_00_05_Pro.jpg,14,202 277,207 282,1,1
WIN_20200124_11_00_05_Pro.jpg,15,209 277,214 281,1,1
WIN_20200124_11_00_05_Pro.jpg,16,172 279,185 290,1,1
WIN_20200124_11_00_05_Pro.jpg,17,137 281,154 292,1,3
WIN_20200124_11_00_05_Pro.jpg,18,201 283,207 289,1,1
WIN_20200124_11_00_05_Pro.jpg,19,190 290,196 296,1,1
WIN_20200124_11_00_05_Pro.jpg,20,200 291,207 298,1,1
WIN_20200124_11_00_05_Pro.jpg,21,266 297,275 306,1,1
WIN_20200124_11_00_05_Pro.jpg,22,362 306,372 317,1,1
WIN_20200124_11_00_05_Pro.jpg,23,372 318,378 323,1,1
WIN_20200124_11_00_05_Pro.jpg,24,223 341,235 353,1,1
WIN_20200124_11_00_05_Pro.jpg,25,306 348,315 357,1,2
WIN_20200124_11_00_11_Pro.jpg,0,229 60,237 68,1,1
WIN_20200124_11_00_11_Pro.jpg,1,215 77,227 85,1,2
WIN_20200124_11_00_11_Pro.jpg,2,222 103,232 113,1,1
WIN_20200124_11_00_11_Pro.jpg,3,189 123,198 131,1,1
WIN_20200124_11_00_11_Pro.jpg,4,204 152,211 160,1,1
WIN_20200124_11_00_11_Pro.jpg,5,194 153,201 160,1,1
WIN_20200124_11_00_11_Pro.jpg,6,165 172,187 192,1,1
WIN_20200124_11_00_11_Pro.jpg,7,206 179,216 189,1,1
WIN_20200124_11_00_11_Pro.jpg,8,155 184,167 197,1,2
WIN_20200124_11_00_11_Pro.jpg,9,358 196,371 207,1,2
WIN_20200124_11_00_11_Pro.jpg,10,176 209,188 220,1,1
WIN_20200124_11_00_11_Pro.jpg,11,294 226,302 234,1,1
WIN_20200124_11_00_11_Pro.jpg,12,181 227,187 234,1,1
WIN_20200124_11_00_11_Pro.jpg,13,201 229,206 234,1,1
WIN_20200124_11_00_11_Pro.jpg,14,193 232,200 238,1,1
WIN_20200124_11_00_11_Pro.jpg,15,205 234,211 238,1,1
WIN_20200124_11_00_11_Pro.jpg,16,187 238,194 243,1,1
WIN_20200124_11_00_11_Pro.jpg,17,234 250,242 258,1,1
WIN_20200124_11_00_11_Pro.jpg,18,251 274,257 281,1,1
WIN_20200124_11_00_11_Pro.jpg,19,292 277,300 285,1,1
WIN_20200124_11_00_11_Pro.jpg,20,156 286,169 296,1,1
WIN_20200124_11_00_11_Pro.jpg,21,220 289,229 297,1,1
WIN_20200124_11_00_11_Pro.jpg,22,309 318,320 329,1,1
WIN_20200124_11_00_11_Pro.jpg,23,203 350,212 359,1,1
WIN_20200124_11_00_11_Pro.jpg,24,332 351,336 356,1,1
WIN_20200124_11_00_11_Pro.jpg,25,271 365,283 376,1,1
WIN_20200124_11_00_11_Pro.jpg,26,271 380,276 385,1,1
WIN_20200124_11_00_22_Pro.jpg,0,185 62,208 82,1,1
WIN_20200124_11_00_22_Pro.jpg,1,363 76,387 99,1,1
WIN_20200124_11_00_22_Pro.jpg,2,210 94,236 122,1,1
WIN_20200124_11_00_22_Pro.jpg,3,481 225,497 244,1,1
WIN_20200124_11_00_22_Pro.jpg,4,421 290,441 308,1,1
WIN_20200124_11_00_22_Pro.jpg,5,436 308,456 325,1,1
WIN_20200124_11_00_22_Pro.jpg,6,82 389,146 430,2,2
WIN_20200124_11_00_22_Pro.jpg,7,330 394,366 429,1,1
WIN_20200124_11_00_26_Pro.jpg,0,383 105,406 127,1,1
WIN_20200124_11_00_26_Pro.jpg,1,359 141,387 167,1,1
WIN_20200124_11_00_26_Pro.jpg,2,27 173,40 189,1,1
WIN_20200124_11_00_26_Pro.jpg,3,22 190,62 234,1,1
WIN_20200124_11_00_26_Pro.jpg,4,449 259,470 281,1,1
WIN_20200124_11_00_26_Pro.jpg,5,127 381,164 417,1,1
WIN_20200124_11_00_26_Pro.jpg,6,281 406,299 424,1,1
WIN_20200124_11_00_26_Pro.jpg,7,366 421,388 441,1,1
WIN_20200124_11_00_26_Pro.jpg,8,273 427,291 444,1,1
WIN_20200124_11_00_37_Pro.jpg,0,210 149,243 181,1,1
WIN_20200124_11_00_37_Pro.jpg,1,65 150,82 167,1,1
WIN_20200124_11_00_37_Pro.jpg,2,62 199,90 225,1,1
WIN_20200124_11_00_37_Pro.jpg,3,21 286,46 309,1,1
WIN_20200124_11_00_37_Pro.jpg,4,217 304,235 321,1,1
WIN_20200124_11_00_37_Pro.jpg,5,340 306,371 335,1,1
WIN_20200124_11_00_37_Pro.jpg,6,250 333,275 359,1,1
WIN_20200124_11_00_37_Pro.jpg,7,187 342,211 362,1,1
WIN_20200124_11_00_42_Pro.jpg,0,217 55,235 72,1,1
WIN_20200124_11_00_42_Pro.jpg,1,167 82,197 110,1,1
WIN_20200124_11_00_42_Pro.jpg,2,73 106,98 131,1,1
WIN_20200124_11_00_42_Pro.jpg,3,298 165,331 196,1,1
WIN_20200124_11_00_42_Pro.jpg,4,179 262,196 279,1,1
WIN_20200124_11_00_42_Pro.jpg,5,125 264,147 284,1,1
WIN_20200124_11_00_42_Pro.jpg,6,169 304,195 329,1,1
WIN_20200124_11_00_42_Pro.jpg,7,245 357,275 385,1,1
WIN_20200124_11_00_54_Pro.jpg,0,345 239,366 261,1,1
WIN_20200124_11_00_54_Pro.jpg,1,75 303,99 326,1,1
WIN_20200124_11_00_54_Pro.jpg,2,412 331,465 368,3,4
WIN_20200124_11_00_54_Pro.jpg,3,188 442,213 466,1,1
WIN_20200124_11_01_10_Pro.jpg,0,97 146,120 169,1,1
WIN_20200124_11_01_10_Pro.jpg,1,34 315,61 338,1,1
WIN_20200124_11_01_10_Pro.jpg,2,305 324,326 344,1,1
WIN_20200124_11_01_10_Pro.jpg,3,245 430,298 473,3,4
WIN_20200124_11_01_21_Pro.jpg,0,404 105,425 122,1,1
WIN_20200124_11_01_36_Pro.jpg,0,462 264,483 280,1,1
WIN_20200124_11_01_36_Pro.jpg,1,294 403,300 409,1,1
WIN_20200124_11_01_48_Pro.jpg,0,63 223,83 241,1,1
WIN_20200124_11_01_48_Pro.jpg,1,418 362,438 382,1,1
WIN_20200124_11_01_48_Pro.jpg,2,377 396,393 412,1,1
WIN_20200124_11_01_53_Pro.jpg,0,182 85,203 107,1,1
WIN_20200124_11_01_53_Pro.jpg,1,178 427,193 442,1,1
WIN_20200124_11_01_53_Pro.jpg,2,228 445,245 464,1,1
WIN_20200124_11_02_11_Pro.jpg,0,170 27,460 239,1,3
WIN_20200124_11_02_11_Pro.jpg,1,325 283,350 311,1,2
WIN_20200124_11_02_11_Pro.jpg,2,52 335,77 358,1,1
WIN_20200124_11_02_11_Pro.jpg,3,308 372,336 397,1,2
WIN_20200124_11_02_11_Pro.jpg,4,195 381,229 415,1,1
WIN_20200124_11_02_16_Pro.jpg,0,289 88,510 364,1,3
WIN_20200124_11_02_16_Pro.jpg,1,70 141,98 163,1,1
WIN_20200124_11_02_16_Pro.jpg,2,99 283,132 314,1,1
WIN_20200124_11_02_16_Pro.jpg,3,260 332,289 356,1,2
WIN_20200124_11_02_16_Pro.jpg,4,173 365,198 391,1,2
WIN_20200124_11_02_27_Pro.jpg,0,261 150,283 170,1,1
WIN_20200124_11_02_27_Pro.jpg,1,158 177,179 197,1,1
WIN_20200124_11_02_27_Pro.jpg,2,151 291,184 328,1,2
WIN_20200124_11_02_27_Pro.jpg,3,348 328,371 349,1,1
WIN_20200124_11_02_27_Pro.jpg,4,346 397,368 425,2,2
WIN_20200124_11_02_31_Pro.jpg,0,225 143,244 163,1,1
WIN_20200124_11_02_31_Pro.jpg,1,324 187,344 207,1,1
WIN_20200124_11_02_31_Pro.jpg,2,130 227,165 265,1,2
WIN_20200124_11_02_31_Pro.jpg,3,262 374,284 395,1,1
WIN_20200124_11_02_31_Pro.jpg,4,207 425,233 449,2,2
WIN_20200124_11_02_42_Pro.jpg,0,201 61,226 84,1,1
WIN_20200124_11_02_42_Pro.jpg,1,343 110,372 137,1,1
WIN_20200124_11_02_42_Pro.jpg,2,236 158,268 187,1,1
WIN_20200124_11_02_42_Pro.jpg,3,259 200,277 220,1,1
WIN_20200124_11_02_42_Pro.jpg,4,404 273,477 327,1,2
WIN_20200124_11_02_42_Pro.jpg,5,265 312,285 332,1,1
WIN_20200124_11_02_42_Pro.jpg,6,213 315,238 341,1,1
WIN_20200124_11_02_42_Pro.jpg,7,204 371,227 394,1,1
WIN_20200124_11_03_00_Pro.jpg,0,289 94,302 107,1,1
WIN_20200124_11_03_00_Pro.jpg,1,383 102,497 438,1,1
WIN_20200124_11_03_00_Pro.jpg,2,276 244,299 264,1,1
WIN_20200124_11_03_00_Pro.jpg,3,81 274,97 291,1,1
WIN_20200124_11_03_00_Pro.jpg,4,203 377,232 403,1,1
WIN_20200124_11_03_00_Pro.jpg,5,356 384,365 394,1,1
WIN_20200124_11_03_00_Pro.jpg,6,308 433,345 460,1,1
WIN_20200124_11_03_15_Pro.jpg,0,225 87,243 105,1,1
WIN_20200124_11_03_15_Pro.jpg,1,97 202,124 228,1,1
WIN_20200124_11_03_15_Pro.jpg,2,243 277,265 299,1,1
WIN_20200124_11_03_15_Pro.jpg,3,410 297,422 311,1,1
WIN_20200124_11_03_15_Pro.jpg,4,31 303,66 331,1,1
WIN_20200124_11_03_15_Pro.jpg,5,51 369,419 481,1,1
WIN_20200124_11_03_27_Pro.jpg,0,175 220,203 246,1,1
WIN_20200124_11_03_27_Pro.jpg,1,279 300,298 317,1,1
WIN_20200124_11_03_27_Pro.jpg,2,326 309,349 332,1,1
WIN_20200124_11_03_27_Pro.jpg,3,70 338,90 356,1,1
WIN_20200124_11_03_32_Pro.jpg,0,59 173,78 192,1,1
WIN_20200124_11_03_32_Pro.jpg,1,220 182,246 208,1,1
WIN_20200124_11_03_32_Pro.jpg,2,220 306,238 323,1,1
WIN_20200124_11_03_32_Pro.jpg,3,236 348,259 370,1,1
WIN_20200124_11_03_44_Pro.jpg,0,134 141,155 160,1,1
WIN_20200124_11_03_44_Pro.jpg,1,183 178,208 204,2,2
WIN_20200124_11_03_44_Pro.jpg,2,303 215,329 240,1,1
WIN_20200124_11_03_44_Pro.jpg,3,300 398,328 424,1,1
WIN_20200124_11_03_49_Pro.jpg,0,295 108,316 128,1,1
WIN_20200124_11_03_49_Pro.jpg,1,278 167,307 193,2,2
WIN_20200124_11_03_49_Pro.jpg,2,303 285,330 308,1,1
WIN_20200124_11_03_49_Pro.jpg,3,131 371,158 397,1,1
WIN_20200124_11_04_00_Pro.jpg,0,308 300,329 318,1,1
WIN_20200124_11_04_05_Pro.jpg,0,220 324,241 344,1,1
WIN_20200124_11_04_31_Pro.jpg,0,319 150,336 167,1,1
WIN_20200124_11_04_31_Pro.jpg,1,372 404,403 432,1,1
WIN_20200124_11_04_47_Pro.jpg,0,98 131,124 157,1,1
WIN_20200124_11_04_47_Pro.jpg,1,226 217,249 238,1,1
WIN_20200124_11_04_47_Pro.jpg,2,52 351,73 370,1,1
WIN_20200124_11_04_52_Pro.jpg,0,125 73,146 93,1,1
WIN_20200124_11_04_52_Pro.jpg,1,356 106,384 134,1,1
WIN_20200124_11_04_52_Pro.jpg,2,274 231,299 251,1,1
WIN_20200124_11_06_02_Pro.jpg,0,105 26,267 130,1,3
WIN_20200124_11_06_02_Pro.jpg,1,355 90,383 123,2,2
WIN_20200124_11_06_02_Pro.jpg,2,188 217,217 246,1,1
WIN_20200124_11_06_02_Pro.jpg,3,324 217,339 231,1,1
WIN_20200124_11_06_02_Pro.jpg,4,86 230,113 255,1,1
WIN_20200124_11_06_02_Pro.jpg,5,317 244,339 264,1,2
WIN_20200124_11_06_02_Pro.jpg,6,429 303,453 324,1,1
WIN_20200124_11_06_02_Pro.jpg,7,307 327,325 347,1,1
WIN_20200124_11_06_02_Pro.jpg,8,391 406,418 430,1,2
WIN_20200124_11_06_02_Pro.jpg,9,206 413,228 435,1,1
WIN_20200124_11_06_06_Pro.jpg,0,332 52,472 175,1,3
WIN_20200124_11_06_06_Pro.jpg,1,180 114,209 139,1,1
WIN_20200124_11_06_06_Pro.jpg,2,242 191,270 219,1,1
WIN_20200124_11_06_06_Pro.jpg,3,438 263,472 291,1,2
WIN_20200124_11_06_06_Pro.jpg,4,321 297,337 312,1,1
WIN_20200124_11_06_06_Pro.jpg,5,76 306,98 324,1,1
WIN_20200124_11_06_06_Pro.jpg,6,290 307,310 329,1,2
WIN_20200124_11_06_06_Pro.jpg,7,207 342,227 359,1,1
WIN_20200124_11_06_06_Pro.jpg,8,291 428,312 450,1,1
WIN_20200124_11_06_06_Pro.jpg,9,172 451,202 471,1,2
WIN_20200124_11_06_17_Pro.jpg,0,156 100,174 117,1,1
WIN_20200124_11_06_17_Pro.jpg,1,279 118,293 134,1,1
WIN_20200124_11_06_17_Pro.jpg,2,220 160,233 173,1,1
WIN_20200124_11_06_17_Pro.jpg,3,421 188,443 220,2,2
WIN_20200124_11_06_17_Pro.jpg,4,129 204,145 221,1,1
WIN_20200124_11_06_17_Pro.jpg,5,108 239,130 259,1,1
WIN_20200124_11_06_17_Pro.jpg,6,97 257,117 277,1,1
WIN_20200124_11_06_17_Pro.jpg,7,209 261,226 278,1,1
WIN_20200124_11_06_17_Pro.jpg,8,347 275,364 292,1,1
WIN_20200124_11_06_17_Pro.jpg,9,275 379,292 396,1,1
WIN_20200124_11_06_17_Pro.jpg,10,300 413,309 421,1,1
WIN_20200124_11_06_17_Pro.jpg,11,255 425,281 450,1,1
WIN_20200124_11_06_22_Pro.jpg,0,363 115,380 134,1,1
WIN_20200124_11_06_22_Pro.jpg,1,181 117,203 137,1,1
WIN_20200124_11_06_22_Pro.jpg,2,204 120,226 143,1,1
WIN_20200124_11_06_22_Pro.jpg,3,249 126,267 143,1,1
WIN_20200124_11_06_22_Pro.jpg,4,327 194,339 205,1,1
WIN_20200124_11_06_22_Pro.jpg,5,218 216,235 235,1,1
WIN_20200124_11_06_22_Pro.jpg,6,388 231,403 245,1,1
WIN_20200124_11_06_22_Pro.jpg,7,123 314,140 333,1,1
WIN_20200124_11_06_22_Pro.jpg,8,65 315,89 339,1,1
WIN_20200124_11_06_22_Pro.jpg,9,252 344,269 361,1,1
WIN_20200124_11_06_22_Pro.jpg,10,350 379,381 403,2,2
WIN_20200124_11_06_34_Pro.jpg,0,261 40,270 48,1,1
WIN_20200124_11_06_34_Pro.jpg,1,147 84,164 101,1,1
WIN_20200124_11_06_34_Pro.jpg,2,100 87,118 104,1,1
WIN_20200124_11_06_34_Pro.jpg,3,275 97,292 116,1,1
WIN_20200124_11_06_34_Pro.jpg,4,224 107,265 142,2,3
WIN_20200124_11_06_34_Pro.jpg,5,290 119,323 143,1,3
WIN_20200124_11_06_34_Pro.jpg,6,252 130,262 139,1,1
WIN_20200124_11_06_34_Pro.jpg,7,397 132,413 146,1,1
WIN_20200124_11_06_34_Pro.jpg,8,260 137,274 150,1,1
WIN_20200124_11_06_34_Pro.jpg,9,255 152,267 164,1,1
WIN_20200124_11_06_34_Pro.jpg,10,206 179,227 199,1,1
WIN_20200124_11_06_34_Pro.jpg,11,359 197,416 250,1,1
WIN_20200124_11_06_34_Pro.jpg,12,471 215,494 241,1,1
WIN_20200124_11_06_34_Pro.jpg,13,308 307,332 332,1,1
WIN_20200124_11_06_34_Pro.jpg,14,220 357,243 379,1,1
WIN_20200124_11_06_34_Pro.jpg,15,373 378,402 409,1,1
WIN_20200124_11_06_34_Pro.jpg,16,236 409,257 427,1,1
WIN_20200124_11_06_34_Pro.jpg,17,270 436,296 471,2,3
WIN_20200124_11_06_39_Pro.jpg,0,260 39,278 60,1,1
WIN_20200124_11_06_39_Pro.jpg,1,295 69,314 87,1,1
WIN_20200124_11_06_39_Pro.jpg,2,418 109,427 118,1,1
WIN_20200124_11_06_39_Pro.jpg,3,325 146,371 172,2,2
WIN_20200124_11_06_39_Pro.jpg,4,380 164,397 179,1,1
WIN_20200124_11_06_39_Pro.jpg,5,344 170,355 178,1,1
WIN_20200124_11_06_39_Pro.jpg,6,269 179,291 199,1,1
WIN_20200124_11_06_39_Pro.jpg,7,341 180,357 195,1,1
WIN_20200124_11_06_39_Pro.jpg,8,329 190,340 202,1,1
WIN_20200124_11_06_39_Pro.jpg,9,371 193,404 214,2,4
WIN_20200124_11_06_39_Pro.jpg,10,446 267,461 281,1,1
WIN_20200124_11_06_39_Pro.jpg,11,351 297,410 350,1,1
WIN_20200124_11_06_39_Pro.jpg,12,149 319,172 343,1,1
WIN_20200124_11_06_39_Pro.jpg,13,249 339,274 362,1,1
WIN_20200124_11_06_39_Pro.jpg,14,124 366,146 385,1,1
WIN_20200124_11_06_39_Pro.jpg,15,435 374,461 400,1,1
WIN_20200124_11_06_39_Pro.jpg,16,122 410,153 440,2,4
WIN_20200124_11_06_39_Pro.jpg,17,243 434,268 463,1,1
WIN_20200124_11_06_50_Pro.jpg,0,307 45,328 74,1,2
WIN_20200124_11_06_50_Pro.jpg,1,1 154,210 430,1,4
WIN_20200124_11_06_50_Pro.jpg,2,157 159,177 178,1,1
WIN_20200124_11_06_50_Pro.jpg,3,387 194,439 243,1,1
WIN_20200124_11_06_50_Pro.jpg,4,330 363,354 385,1,1
WIN_20200124_11_06_50_Pro.jpg,5,367 390,386 406,1,1
WIN_20200124_11_06_50_Pro.jpg,6,287 410,307 430,1,1
WIN_20200124_11_06_50_Pro.jpg,7,220 415,241 435,1,1
WIN_20200124_11_06_50_Pro.jpg,8,316 430,344 456,1,1
WIN_20200124_11_06_56_Pro.jpg,0,9 33,266 273,1,2
WIN_20200124_11_06_56_Pro.jpg,1,278 146,298 164,1,1
WIN_20200124_11_06_56_Pro.jpg,2,452 206,477 229,1,2
WIN_20200124_11_06_56_Pro.jpg,3,79 330,99 349,1,1
WIN_20200124_11_06_56_Pro.jpg,4,346 357,392 401,1,1
WIN_20200124_11_06_56_Pro.jpg,5,117 380,139 400,1,1
WIN_20200124_11_06_56_Pro.jpg,6,183 389,205 412,1,1
WIN_20200124_11_06_56_Pro.jpg,7,111 413,140 441,1,1
WIN_20200124_11_06_56_Pro.jpg,8,181 433,200 450,1,1
WIN_20200124_11_07_25_Pro.jpg,0,274 52,291 71,1,1
WIN_20200124_11_07_25_Pro.jpg,1,252 76,265 89,1,1
WIN_20200124_11_07_25_Pro.jpg,2,309 102,331 122,1,1
WIN_20200124_11_07_25_Pro.jpg,3,194 116,198 121,1,1
WIN_20200124_11_07_25_Pro.jpg,4,39 221,59 238,1,1
WIN_20200124_11_07_25_Pro.jpg,5,193 277,211 293,1,1
WIN_20200124_11_07_53_Pro.jpg,0,343 63,389 99,1,2
WIN_20200124_11_07_53_Pro.jpg,1,221 241,240 258,1,1
WIN_20200124_11_07_53_Pro.jpg,2,324 253,347 275,1,1
WIN_20200124_11_07_53_Pro.jpg,3,137 265,155 282,1,1
WIN_20200124_11_07_53_Pro.jpg,4,172 289,197 311,1,1
WIN_20200124_11_07_53_Pro.jpg,5,214 439,234 462,1,1
WIN_20200124_11_08_18_Pro.jpg,0,70 119,94 140,1,1
WIN_20200124_11_08_18_Pro.jpg,1,41 221,59 240,1,1
WIN_20200124_11_08_18_Pro.jpg,2,66 235,83 250,1,1
WIN_20200124_11_08_18_Pro.jpg,3,452 320,462 331,1,1
WIN_20200124_11_08_18_Pro.jpg,4,164 339,185 358,1,1
WIN_20200124_11_08_18_Pro.jpg,5,281 392,294 406,1,1
WIN_20200124_11_08_18_Pro.jpg,6,257 449,283 474,1,1
WIN_20200124_11_08_31_Pro.jpg,0,260 49,280 69,1,2
WIN_20200124_11_08_31_Pro.jpg,1,371 70,393 92,1,1
WIN_20200124_11_08_31_Pro.jpg,2,250 75,268 92,1,1
WIN_20200124_11_08_31_Pro.jpg,3,148 180,169 199,1,1
WIN_20200124_11_08_31_Pro.jpg,4,34 280,60 305,1,1
WIN_20200124_11_08_31_Pro.jpg,5,111 298,123 308,1,1
WIN_20200124_11_08_31_Pro.jpg,6,212 445,221 453,1,1
WIN_20200124_11_08_43_Pro.jpg,0,411 131,416 137,1,1
WIN_20200124_11_08_43_Pro.jpg,1,259 206,283 229,1,1
WIN_20200124_11_08_43_Pro.jpg,2,109 226,131 246,1,1
WIN_20200124_11_08_43_Pro.jpg,3,283 270,308 294,1,1
WIN_20200124_11_08_43_Pro.jpg,4,389 282,434 323,1,1
WIN_20200124_11_08_43_Pro.jpg,5,347 351,356 359,1,1
WIN_20200124_11_08_43_Pro.jpg,6,172 392,195 415,1,1
WIN_20200124_11_08_43_Pro.jpg,7,319 446,331 459,1,1
WIN_20200124_11_08_48_Pro.jpg,0,164 141,187 161,1,1
WIN_20200124_11_08_48_Pro.jpg,1,283 227,307 252,1,1
WIN_20200124_11_08_48_Pro.jpg,2,455 276,461 282,1,1
WIN_20200124_11_08_48_Pro.jpg,3,250 289,275 314,1,1
WIN_20200124_11_08_48_Pro.jpg,4,79 298,102 320,1,1
WIN_20200124_11_08_48_Pro.jpg,5,306 371,348 415,1,1
WIN_20200124_11_08_48_Pro.jpg,6,239 384,250 394,1,1
WIN_20200124_11_08_48_Pro.jpg,7,145 434,156 444,1,1
WIN_20200124_11_09_01_Pro.jpg,0,206 111,224 127,1,1
WIN_20200124_11_09_01_Pro.jpg,1,191 134,211 151,1,1
WIN_20200124_11_09_01_Pro.jpg,2,116 152,305 299,1,2
WIN_20200124_11_09_01_Pro.jpg,3,463 209,482 229,1,1
WIN_20200124_11_09_01_Pro.jpg,4,71 238,94 260,1,1
WIN_20200124_11_09_01_Pro.jpg,5,305 261,323 278,1,1
WIN_20200124_11_09_01_Pro.jpg,6,67 294,78 306,1,1
WIN_20200124_11_09_01_Pro.jpg,7,141 333,168 358,1,1
WIN_20200124_11_09_01_Pro.jpg,8,92 349,119 373,1,2
WIN_20200124_11_09_01_Pro.jpg,9,299 389,316 406,1,1
WIN_20200124_11_09_01_Pro.jpg,10,290 437,307 454,1,1
WIN_20200124_11_09_06_Pro.jpg,0,178 102,202 125,1,1
WIN_20200124_11_09_06_Pro.jpg,1,193 122,349 290,1,2
WIN_20200124_11_09_06_Pro.jpg,2,129 123,142 137,1,1
WIN_20200124_11_09_06_Pro.jpg,3,338 153,355 170,1,1
WIN_20200124_11_09_06_Pro.jpg,4,365 153,384 170,1,1
WIN_20200124_11_09_06_Pro.jpg,5,78 176,106 200,1,3
WIN_20200124_11_09_06_Pro.jpg,6,119 208,145 231,1,2
WIN_20200124_11_09_06_Pro.jpg,7,271 306,289 323,1,1
WIN_20200124_11_09_06_Pro.jpg,8,148 362,164 379,1,1
WIN_20200124_11_09_06_Pro.jpg,9,98 377,115 394,1,1
WIN_20200124_11_09_06_Pro.jpg,10,395 413,413 432,1,1
WIN_20200124_11_09_44_Pro.jpg,0,413 138,438 163,1,1
WIN_20200124_11_09_44_Pro.jpg,1,180 143,201 163,1,1
WIN_20200124_11_09_44_Pro.jpg,2,74 265,97 287,1,1
WIN_20200124_11_09_44_Pro.jpg,3,362 341,422 392,1,1
WIN_20200124_11_09_44_Pro.jpg,4,162 350,192 373,1,2
WIN_20200124_11_09_44_Pro.jpg,5,135 399,163 426,1,1
WIN_20200124_11_09_44_Pro.jpg,6,148 451,166 468,1,1
WIN_20200124_11_09_44_Pro.jpg,7,297 454,318 477,1,1
WIN_20200124_11_09_56_Pro.jpg,0,478 268,492 284,1,1
WIN_20200124_11_09_56_Pro.jpg,1,275 274,281 279,1,1
WIN_20200124_11_09_56_Pro.jpg,2,86 280,112 302,1,1
WIN_20200124_11_09_56_Pro.jpg,3,150 353,174 374,1,1
WIN_20200124_11_10_03_Pro.jpg,0,166 113,192 137,1,1
WIN_20200124_11_10_03_Pro.jpg,1,109 190,132 213,1,1
WIN_20200124_11_10_03_Pro.jpg,2,238 279,243 284,1,1
WIN_20200124_11_10_03_Pro.jpg,3,292 460,310 475,1,1
WIN_20200124_11_10_15_Pro.jpg,0,359 58,381 75,1,1
WIN_20200124_11_10_15_Pro.jpg,1,117 108,148 136,1,2
WIN_20200124_11_10_15_Pro.jpg,2,60 274,94 305,1,1
WIN_20200124_11_10_15_Pro.jpg,3,210 286,330 403,1,1
